-1.065,102.28,8:26:29 AM,20170720,JAMBI,TEBO,TEBO ULU,TELUK KUALI
-0.81,103.025,8:12:49 AM,20170903,JAMBI,TANJUNGJABUNG BARAT,PENGABUAN,SUNGAI RAMBAI
-2.28,103.4,8:14:42 AM,20170721,JAMBI,BATANGHARI,MUARA BULIAN,BUNGKU
-1.32,101.805,8:14:42 AM,20170721,JAMBI,BUNGO,JUJUHAN,RANTAU IKIL
-0.92,101.91,8:14:42 AM,20170721,JAMBI,TEBO,KUANTAN MUDIK,SUNGAI BESAR
-1.32,101.845,8:14:42 AM,20170721,JAMBI,BUNGO,RIMBO BUJANG,SUNGAI PANDAN
-1.73,104.345,8:12:49 AM,20170903,JAMBI,MUAROJAMBI,KUMPEH,SUNGAI BUNGUR
-1.325,102.345,8:03:18 AM,20170722,JAMBI,TEBO,TEBO ULU,TELUK KASAI RAMBAHAN
-1.28,102.315,8:03:18 AM,20170722,JAMBI,TEBO,TEBO ULU,PULAU PANJANG
-0.975,102.27,8:03:18 AM,20170722,JAMBI,TEBO,SUMAY,PEMAYONGAN
-0.97,101.92,8:03:18 AM,20170722,JAMBI,TEBO,VII KOTO,TELUK KAYU PUTIH
-1.16,102.71,8:12:49 AM,20170903,JAMBI,TANJUNGJABUNG BARAT,MERLUNG,SUNGAI ROTAN
-1.305,102.535,7:52:17 AM,20170723,JAMBI,TEBO,SUMAY,TELUK LANGKAP
-1.05,102.782,7:41:09 AM,20170724,JAMBI,TANJUNGJABUNG BARAT,TUNGKAL ULU,SUBAN
-1.19,102.36,8:12:29 AM,20170730,JAMBI,TEBO,TEBO ULU,BATANG SUMAY III
-1.05,102.82,8:12:29 AM,20170730,JAMBI,TANJUNGJABUNG BARAT,TUNGKAL ULU,SUBAN
-0.97,102.24,8:12:29 AM,20170730,JAMBI,TEBO,VII KOTO,PASEBAN
-0.89,102.03,8:00:35 AM,20170731,JAMBI,TEBO,PERANAP,SEMELINANG TEBING
-0.985,102.235,7:49:39 AM,20170801,JAMBI,TEBO,VII KOTO,BALAI RAJO
-1.51,101.945,8:05:39 AM,20170321,JAMBI,BUNGO,MUKO-MUKO BATIN VII,TANJUNG AGUNG
-1.96,102.34,7:53:25 AM,20170322,JAMBI,MERANGIN,TABIR,MUARA DELANG
-2.33,102.61,8:32:32 AM,20171015,JAMBI,SAROLANGUN,PELAWAN SINGKUT,PULAU ARO
-2.12,102.17,8:21:55 AM,20171016,JAMBI,MERANGIN,BANGKO,BIUKU TANJUNG
-2.407,102.255,8:15:01 AM,20171208,JAMBI,SAROLANGUN,BATANG ASAI,KASIRO
-0.927,103.26,8:03:24 AM,20170101,JAMBI,TANJUNGJABUNG BARAT,PENGABUAN,TELUK NILAU
-2.07,102.1,8:03:24 AM,20170101,JAMBI,MERANGIN,BANGKO,NALO GEDANG
-2.27,103.43,7:40:09 AM,20170103,JAMBI,BATANGHARI,MUARA BULIAN,BUNGKU
-1.67,102.2,8:21:32 AM,20170117,JAMBI,BUNGO,PELEPAT,RANTAU KELOYANG
-0.98,102.285,8:10:30 AM,20170118,JAMBI,TEBO,SUMAY,PEMAYONGAN
-1.8,101.475,7:49:14 AM,20170120,JAMBI,KERINCI,GUNUNG KERINCI,HUTAN
-2.27,101.6,7:49:14 AM,20170120,JAMBI,KERINCI,GUNUNG RAYA,SUNGAI HANGAT
-0.98,101.935,7:36:11 AM,20170121,JAMBI,TEBO,VII KOTO,TELUK KAYU PUTIH
-1.81,102.795,7:36:11 AM,20170121,JAMBI,BATANGHARI,MARO SEBO ULU,PENINJAUAN
-1.1,102.355,7:54:31 AM,20170206,JAMBI,TEBO,SUMAY,SEMAMBU
-0.925,102.285,7:42:21 AM,20170207,JAMBI,TEBO,SUMAY,PEMAYONGAN
-1.087,102.378,7:42:21 AM,20170207,JAMBI,TEBO,SUMAY,SEMAMBU
-0.967,102.28,7:42:21 AM,20170207,JAMBI,TEBO,SUMAY,PEMAYONGAN
-1.317,101.85,7:42:21 AM,20170207,JAMBI,BUNGO,RIMBO BUJANG,SUNGAI PANDAN
-0.22,109.235,7:09:09 AM,20170210,KALIMANTAN BARAT,KUBU RAYA,TELOK PAKEDAI,MADURA
-0.187,109.327,7:09:09 AM,20170210,KALIMANTAN BARAT,KUBU RAYA,RASAU JAYA,RASAU JAYA KAMPUNG
-0.187,109.258,7:09:09 AM,20170210,KALIMANTAN BARAT,KUBU RAYA,RASAU JAYA,RASAU JAYA KAMPUNG
0.87,111.975,7:04:23 AM,20170228,KALIMANTAN BARAT,KAPUAS HULU,BADAU,PULAU MAJANG
0.41,109.045,7:49:16 AM,20170409,KALIMANTAN BARAT,PONTIANAK,MEMPAWAH HILIR,SEJEGI
0.163,109.267,7:49:16 AM,20170409,KALIMANTAN BARAT,PONTIANAK,SIANTAN,PENITI BESAR
-2.71,110.525,7:37:09 AM,20170410,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,AIR HITAM BESAR
-0.27,109.55,7:37:09 AM,20170410,KALIMANTAN BARAT,KUBU RAYA,SUNGAI RAYA,SUNGAI BULAN
